time, cpd43,LPS,TLR,P13K,AKT,FPR1,FPR2,Ca_macrophage,CALM,PP3CA,NFAT,cAMP_macrophage,Ras_macrophage,MEKK1_macrophage,ERK_macrophage,Hsp27,AP1_macrophage,CCL2,p38_macrophage,NFKB_macrophage,IL10mRNA,IL1mRNA,IL6mRNA,TNFamRNA,IL1_macrophage,IL6_macrophage,TNFa_macrophage,IL10_macrophage,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,1.0,0.15803013905072058,0.02934652986037889,0.0017213906242997971,2.097420024709978e-05,0.6321205562028824,0.6321205562028824,0.3227606135291381,0.05257380594518957,0.002656767839007595,2.688655238650651e-05,0.20141273496399054,0.3227606135291381,0.05257380594518957,0.002656767839007595,2.688655238650651e-05,0.0,0.0,0.002656767839007595,1.4606021029799083e-08,3.11689632039107e-09,7.562698755788263e-13,7.562698755788263e-13,7.562698755788263e-13,0.6321205562028823,0.6321205562028823,0.6321205562028823,6.22577788776557e-14,
2.0,1.0,0.2161661792759915,0.07826833658438212,0.013205725179623842,0.0007524322198688585,0.8646647171039659,0.8646647171039659,0.6987278818251681,0.30824328859237926,0.0678526304917453,0.005604492171854833,0.5314475979003835,0.6987278818251681,0.30824328859237926,0.0678526304917453,0.005604492171854833,0.0,0.0,0.0678526304917453,4.700993642485911e-06,1.3538044643751212e-05,5.359374677506252e-09,5.359374677506252e-09,5.359374677506252e-09,0.864664717102842,0.864664717102842,0.864664717102842,1.7561498574849955e-08,
3.0,1.0,0.23755323325006814,0.11284635550328305,0.03110613132218687,0.0037829391466299004,0.9502129330002728,0.9502129330002728,0.8817224627600904,0.5958339710164874,0.2598050141173357,0.05923125504854021,0.7617314355715867,0.8817224627600904,0.5958339710164874,0.2598050141173357,0.05923125504854021,0.0,0.0,0.2598050141173357,7.130508580721428e-05,0.0006763550240369964,3.9154865288642333e-07,3.9154865288642333e-07,3.9154865288642333e-07,0.9502129246571758,0.9502129246571758,0.9502129246571758,7.027428047334225e-06,
4.0,1.0,0.2454210904987652,0.13194183910845053,0.04729309996101401,0.008927592517927777,0.9816843619950609,0.9816843619950609,0.9554625972191653,0.7928447210607971,0.5006299561191312,0.20434141026229818,0.8879066139147908,0.9554625972191653,0.7928447210607971,0.5006299561191312,0.20434141026229818,0.0,0.0,0.5006299561191312,0.0003272194406545326,0.006212674855776583,4.7078750851835855e-06,4.7078750851835855e-06,4.7078750851835855e-06,0.9816827462177365,0.9816827462177365,0.9816827462177365,0.00022833579106309364,
5.0,1.0,0.24831551345213865,0.1413469373230816,0.05854093599388113,0.014453560922459457,0.9932620538085547,0.9932620538085547,0.9834759528729796,0.9018108358035277,0.7019767961927567,0.40859137424319586,0.9497467120134739,0.9834759528729796,0.9018108358035277,0.7019767961927567,0.40859137424319586,0.0,0.0,0.7019767961927567,0.0008134590620645092,0.024594182965343603,2.215537626919513e-05,2.215537626919513e-05,2.215537626919513e-05,0.9932131340592887,0.9932131340592887,0.9932131340592887,0.002090943282056554,
6.0,1.0,0.2493803121662992,0.14568717552537283,0.06526602823015654,0.019001733740505712,0.997521248665197,0.997521248665197,0.9939022013125728,0.9557277089358083,0.8370119573266263,0.6072017473461313,0.978192449538424,0.9939022013125728,0.9557277089358083,0.8370119573266263,0.6072017473461313,0.0,0.0,0.8370119573266263,0.0014197131403735264,0.06066344989206103,5.9949555674469076e-05,5.9949555674469076e-05,5.9949555674469076e-05,0.9970170121593604,0.9970170121593604,0.9970170121593604,0.009256163584197778,
7.0,1.0,0.249772029493415,0.14760832681641048,0.06892209112741075,0.022163728227941586,0.9990881179736603,0.9990881179736603,0.997754179029246,0.9807060246546181,0.9162963474417672,0.761339790148447,0.9907554809084016,0.997754179029246,0.9807060246546181,0.9162963474417672,0.761339790148447,0.0,0.0,0.9162963474417672,0.001996457670780188,0.11253381029416401,0.0001144033801027239,0.0001144033801027239,0.0001144033801027239,0.9964449738099808,0.9964449738099808,0.9964449738099808,0.02614323475318292,
8.0,1.0,0.24991613433292778,0.1484345278071426,0.07078509679982405,0.024125386630998943,0.9996645373317113,0.9996645373317113,0.9991734612794072,0.9917947097195962,0.95897007375176,0.8646435732539169,0.9961495313988382,0.9991734612794072,0.9917947097195962,0.95897007375176,0.8646435732539169,0.0,0.0,0.95897007375176,0.002453380666637511,0.17441048626566338,0.0001737806489894203,0.0001737806489894203,0.0001737806489894203,0.9908019865074544,0.9908019865074544,0.9908019865074544,0.05515839020561364,
9.0,1.0,0.24996914752004265,0.14878242428418284,0.07169126333690393,0.02524806436503389,0.9998765900801707,0.9998765900801707,0.9996958861398251,0.9965738798799403,0.9805901901586269,0.9272363343406289,0.9984180841516609,0.9996958861398251,0.9965738798799403,0.9805901901586269,0.9272363343406289,0.0,0.0,0.9805901901586269,0.0027715927940184628,0.24032505852842637,0.0002269490975502577,0.0002269490975502577,0.0002269490975502577,0.9780027699557825,0.9780027699557825,0.9780027699557825,0.0956523594474256,
10.0,1.0,0.24998864995811587,0.14892657949975857,0.07211690270445845,0.025853498971270594,0.9999545998324637,0.9999545998324637,0.999888115921448,0.9985896430336034,0.991070225960283,0.9625046285385743,0.9993571932827973,0.999888115921448,0.9985896430336034,0.991070225960283,0.9625046285385743,0.0,0.0,0.991070225960283,0.002973335479234243,0.3059021605882798,0.0002682060885789074,0.0002682060885789074,0.0002682060885789074,0.9564582135205199,0.9564582135205199,0.9564582135205199,0.14485728597373201,
11.0,1.0,0.24999582451306407,0.14898556054018003,0.07231148505898743,0.02616552568055204,0.9999832980522565,0.9999832980522565,0.9999588388941048,0.9994259870737793,0.9959826071698696,0.9813247491986182,0.9997411370631321,0.9999588388941048,0.9994259870737793,0.9959826071698696,0.9813247491986182,0.0,0.0,0.9959826071698696,0.003092532255951082,0.36853508004962887,0.0002969828180228852,0.0002969828180228852,0.0002969828180228852,0.925960692411907,0.925960692411907,0.925960692411907,0.19934984066061995,
12.0,1.0,0.24999846391368624,0.149009447249382,0.0723985345686048,0.026320714704502757,0.9999938556547453,0.9999938556547453,0.9999848574552264,0.999768535190758,0.9982254545525431,0.9909539109314214,0.9998965335810547,0.9999848574552264,0.999768535190758,0.9982254545525431,0.9909539109314214,0.0,0.0,0.9982254545525431,0.0031592329701383677,0.42694241006500755,0.0003154904260537364,0.0003154904260537364,0.0003154904260537364,0.8876127952135509,0.8876127952135509,0.8876127952135509,0.2560591679904224,
13.0,1.0,0.2499994349020956,0.14901903992073479,0.0724367951204478,0.026395719947614926,0.9999977396083826,0.9999977396083826,0.999994429320501,0.99990738194321,0.9992280463431586,0.9957185607503357,0.9999589069868239,0.999994429320501,0.99990738194321,0.9992280463431586,0.9957185607503357,0.0,0.0,0.9992280463431586,0.0031949891328690644,0.4806679623930889,0.00032666617017863174,0.00032666617017863174,0.00032666617017863174,0.8432806935000805,0.8432806935000805,0.8432806935000805,0.312668469704758,
14.0,1.0,0.24999979211073967,0.14902286509060214,0.07245336586313492,0.026431127400700933,0.9999991684429588,0.9999991684429588,0.9999979506460076,0.9999631807369588,0.9996685041793858,0.9980129063878054,0.9999837680847964,0.9999979506460076,0.9999631807369588,0.9996685041793858,0.9980129063878054,0.0,0.0,0.9996685041793858,0.0032135034438511836,0.5297097120365044,0.0003330854363850622,0.0003330854363850622,0.0003330854363850622,0.7950285643108037,0.7950285643108037,0.7950285643108037,0.3676252085465094,
15.0,1.0,0.2499999235163388,0.14902438122573633,0.07246045376881062,0.026447515634223928,0.9999996940653553,0.9999996940653553,0.999999246030526,0.9999854437573389,0.9998592134356814,0.99909305693057,0.9999936182710408,0.999999246030526,0.9999854437573389,0.9998592134356814,0.99909305693057,0.0,0.0,0.9998592134356814,0.0032228198222722655,0.5742890452790822,0.0003366264581122972,0.0003366264581122972,0.0003366264581122972,0.7447438938829305,0.7447438938829305,0.7447438938829305,0.4199890934808865,
16.0,1.0,0.24999997186602568,0.1490249791224398,0.07246345352117102,0.026454975023306362,0.9999998874641028,0.9999998874641028,0.9999997226576166,0.9999942733581018,0.9999407799261827,0.9995920059867272,0.9999975014877238,0.9999997226576166,0.9999942733581018,0.9999407799261827,0.9995920059867272,0.0,0.0,0.9999407799261827,0.0032273967632994198,0.6147215750404876,0.0003385157406956493,0.0003385157406956493,0.0003385157406956493,0.6939676238924168,0.6939676238924168,0.6939676238924168,0.46925422354775354,
